"TWS  22",F,9:00a-9:50a,YORK,3000A,
"USP  2",TuTh,11:00a-12:20p,CENTR,109,
"USP  2",W,10:00a-10:50a,YORK,3000A,
"USP  2",W,11:00a-11:50a,YORK,3000A,
"USP  2",W,12:00p-12:50p,YORK,3000A,
"USP  2",W,1:00p-1:50p,YORK,3000A,
"USP  100",TuTh,9:30a-10:50a,PETER,102,
"USP  104",TuTh,2:00p-3:20p,SEQUO,147,
"USP  105",TuTh,11:00a-12:20p,CSB,002,
"USP  106",TuTh,8:00a-9:20a,CENTR,217A,
"USP  107",MWF,1:00p-1:50p,PCYNH,121,
"USP  109",M,5:00p-7:50p,CENTR,105,
"USP  115",Th,5:00p-7:50p,HSS,1128A,
"USP  120",W,5:00p-7:50p,SSB,102,
"USP  125",Th,1:00p-3:50p,SSB,102,
"USP  133",MWF,10:00a-10:50a,CENTR,105,
"USP  135",MWF,11:00a-11:50a,HSS,2150,
"USP  143",TuTh,9:30a-10:50a,CENTR,115,
"USP  179",Tu,5:00p-7:50p,SSB,102,
"USP  181",W,10:00a-12:50p,SSB,102,
"USP  187",Th,5:00p-7:50p,MANDE,B-150,
"USP  191",M,5:00p-7:50p,SSB,102,
"VIS  2",Tu,5:00p-6:50p,CENTR,115,
"VIS  2",MW,11:00a-12:50p,MANDE,B115A,
"VIS  2",MW,1:00p-2:50p,MANDE,B115A,
"VIS  2",MW,3:00p-4:50p,MANDE,B115A,
"VIS  2",MW,5:00p-6:50p,MANDE,B115A,
"VIS  2",TuTh,9:30a-11:20a,MANDE,B115A,
"VIS  2",MW,1:00p-2:50p,MANDE,B115B,
"VIS  21A",TuTh,9:30a-10:50a,PCYNH,122,
"VIS  21A",W,11:00a-11:50a,MANDE,103,
"VIS  21A",W,4:00p-4:50p,MANDE,103,
"VIS  21A",Th,11:00a-11:50a,MANDE,B-113,
"VIS  22",TuTh,11:00a-12:20p,PETER,108,
"VIS  22",Tu,9:00a-9:50a,MANDE,B-113,
"VIS  22",Tu,10:00a-10:50a,MANDE,B-113,
"VIS  22",W,12:00p-12:50p,MANDE,103,
"VIS  22",W,11:00a-11:50a,HSS,1315,
"VIS  22",W,1:00p-1:50p,MANDE,103,
"VIS  22",W,2:00p-2:50p,MANDE,103,
"VIS  22",Th,2:00p-2:50p,WLH,2209,
"VIS  22",Th,2:00p-2:50p,WLH,2208,
"VIS  40",Th,5:00p-6:50p,CENTR,115,
"VIS  40",W,9:00a-10:50a,MANDE,B-206,
"VIS  40",W,11:00a-12:50p,MANDE,B-206,
"VIS  40",Tu,8:30a-10:20a,MANDE,B-206,
"VIS  40",Tu,10:30a-12:20p,MANDE,B-206,
"VIS  40",Tu,9:30a-11:20a,MANDE,106,
"VIS  40",Tu,9:30a-11:20a,MANDE,106,
"VIS  60",TuTh,8:00a-9:20a,WLH,2005,
"VIS  60",Tu,11:00a-12:50p,MANDE,B-113,
"VIS  60",Tu,1:00p-2:50p,MANDE,B-113,
"VIS  60",Tu,3:30p-5:20p,MANDE,B-113,
"VIS  60",Tu,5:30p-7:20p,MANDE,B-113,
"VIS  60",W,9:00a-10:50a,MANDE,B-113,
"VIS  60",W,11:00a-12:50p,MANDE,B-113,
"VIS  105C",Th,3:30p-6:20p,MANDE,220A,
"VIS  105D",MW,9:00a-11:50a,MANDE,220A,
"VIS  106B",MW,3:00p-5:50p,MANDE,220B,
"VIS  106C",Tu,12:30p-3:20p,MANDE,220B,
"VIS  107CN",Th,12:30p-3:20p,MANDE,201A,
"VIS  108",W,3:00p-5:50p,MANDE,201B,
"VIS  110A",Tu,3:30p-6:20p,MANDE,201B,
"VIS  110N",W,12:00p-2:50p,MANDE,201B,
"VIS  111",MW,6:00p-7:20p,WLH,2001,
"VIS  111",Tu,12:30p-3:20p,MANDE,B115A,
"VIS  111",Tu,12:30p-3:20p,MANDE,B115B,
"VIS  111",Tu,3:30p-6:20p,MANDE,B115A,
"VIS  111",Tu,3:30p-6:20p,MANDE,B115B,
"VIS  111",W,8:00a-10:50a,MANDE,B115A,
"VIS  111",Th,12:30p-3:20p,MANDE,B115A,
"VIS  111",Th,3:30p-6:20p,MANDE,B115A,
"VIS  112",Tu,3:30p-6:20p,VAF,366,
"VIS  117E",W,3:00p-5:50p,MANDE,106,
"VIS  122AN",MW,5:00p-6:20p,CENTR,216,
"VIS  126BN",TuTh,12:30p-1:50p,WLH,2204,
"VIS  128C",TuTh,3:30p-4:50p,PETER,104,
"VIS  129D",Th,12:30p-3:20p,MANDE,B-113,
"VIS  129G",W,12:00p-2:50p,MANDE,B111E,
"VIS  140",W,7:30p-9:20p,CENTR,101,
"VIS  140",Tu,9:00a-10:50a,VAF,228,
"VIS  140",W,9:00a-10:50a,VAF,228,
"VIS  140",Th,1:30p-3:20p,VAF,228,
"VIS  140",Th,3:30p-5:20p,VAF,228,
"VIS  145A",Tu,6:30p-8:20p,CENTR,109,
"VIS  145A",W,1:00p-2:50p,MANDE,B-206,
"VIS  145A",W,3:00p-4:50p,MANDE,B-206,
"VIS  145A",Th,9:00a-10:50a,MANDE,B-206,
"VIS  147B",Tu,12:30p-3:20p,MANDE,B-117,
"VIS  154",W,6:00p-8:50p,PCYNH,106,
"VIS  154",Th,1:00p-2:50p,MANDE,B111E,
"VIS  154",Th,3:30p-5:20p,MANDE,B111E,
"VIS  159",Th,6:30p-9:20p,PCYNH,106,
"VIS  159",Tu,9:00a-10:50a,MANDE,B111E,
"VIS  159",Tu,1:00p-2:50p,MANDE,B111E,
"VIS  159",Tu,3:30p-5:20p,MANDE,B111E,
"VIS  165",MW,3:00p-5:50p,MANDE,B-113,
"VIS  171",TuTh,12:30p-3:20p,MANDE,103,
"VIS  174",MW,12:00p-2:50p,MANDE,106,
"VIS  174",TuTh,9:30a-12:20p,MANDE,103,
"VIS  177",TuTh,3:30p-6:20p,MANDE,106,
"VIS  178",MW,3:00p-5:50p,MCC,222,
"VIS  180A",TuTh,3:30p-6:20p,MANDE,103,
"VIS  181",MW,12:00p-2:50p,MCC,140,
"VIS  183A",TuTh,12:30p-3:20p,MANDE,106,
"VIS  183B",MW,9:00a-11:50a,MANDE,106,
"WARR 11B",TuTh,3:30p-4:50p,EBU3B,1117,
"WARR 189",Tu,5:00p-6:00p,MANDE,125,
"WCWP 10A",MW,9:30a-10:50a,EBU3B,1113,
"WCWP 10A",MW,11:00a-12:20p,EBU3B,1113,
"WCWP 10A",MW,12:30p-1:50p,EBU3B,1113,
"WCWP 10A",MW,2:00p-3:20p,EBU3B,1113,
"WCWP 10A",MW,9:30a-10:50a,CENTR,222,
"WCWP 10A",MW,11:00a-12:20p,YORK,4050A,
"WCWP 10A",TuTh,12:30p-1:50p,EBU3B,1113,
"WCWP 10A",TuTh,11:00a-12:20p,EBU3B,1117,
"WCWP 10A",TuTh,9:30a-10:50a,EBU3B,1117,
"WCWP 10A",TuTh,9:30a-10:50a,CENTR,224B,
"WCWP 10A",TuTh,11:00a-12:20p,CENTR,224B,
"WCWP 10B",MW,8:00a-9:20a,EBU3B,1117,
"WCWP 10B",MW,9:30a-10:50a,EBU3B,1117,
"WCWP 10B",MW,11:00a-12:20p,EBU3B,1117,
"WCWP 10B",MW,12:30p-1:50p,EBU3B,1117,
"WCWP 10B",MW,2:00p-3:20p,EBU3B,1117,
"WCWP 10B",MW,3:30p-4:50p,EBU3B,1117,
"WCWP 10B",MW,12:30p-1:50p,CENTR,224C,
"WCWP 10B",MW,2:00p-3:20p,CENTR,223,
"WCWP 10B",TuTh,9:30a-10:50a,EBU3B,1113,
"WCWP 10B",TuTh,11:00a-12:20p,EBU3B,1113,
"WCWP 10B",TuTh,2:00p-3:20p,EBU3B,1113,
"WCWP 10B",TuTh,3:30p-4:50p,EBU3B,1113,
"WCWP 10B",TuTh,11:00a-12:20p,CENTR,224C,
"WCWP 10B",TuTh,12:30p-1:50p,CENTR,224C,
"WCWP 10B",TuTh,2:00p-3:20p,CENTR,224C,
"WCWP 10B",TuTh,3:30p-4:50p,CENTR,224C,
"WCWP 10B",TuTh,12:30p-1:50p,CENTR,224B,
"WCWP 10B",TuTh,2:00p-3:20p,CENTR,224B,
"WCWP 10B",TuTh,3:30p-4:50p,CENTR,224B,
"WCWP 10B",MW,5:00p-6:20p,EBU3B,1117,
"WCWP 10B",MW,3:30p-4:50p,EBU3B,1113,
"WCWP 10B",MW,5:00p-6:20p,EBU3B,1113,
"WCWP 10B",TuTh,12:30p-1:50p,EBU3B,1117,
"WCWP 10B",TuTh,2:00p-3:20p,EBU3B,1117,
